TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description,Year,Month,Day
3030459,201419,200248,1,1805.48,2021-12-11 22:00:00.000000,43,Transaction 30459,2021,12,11
3026985,200274,200219,2,863.91,2023-09-26 01:00:00.000000,46,Transaction 26985,2023,9,26
3023291,201588,201380,2,4954.59,2020-10-24 20:00:00.000000,24,Transaction 23291,2020,10,24
3003392,201039,201542,1,4765.88,2020-01-27 12:00:00.000000,25,Transaction 3392,2020,1,27
3030039,201333,201128,2,3321.53,2022-12-03 12:00:00.000000,34,Transaction 30039,2022,12,3
3017155,201298,201185,3,4702.28,2022-08-17 01:00:00.000000,36,Transaction 17155,2022,8,17
3008767,200554,201247,2,3910.48,2020-02-01 23:00:00.000000,44,Transaction 8767,2020,2,1
3018885,201483,200261,2,438.63,2021-01-01 10:00:00.000000,40,TIansaction 18885,2021,1,1
3002028,200199,200947,3,3818.96,2021-08-30 06:00:00.000000,46,Transaction 2028,2021,8,30
3026384,201256,201602,1,2860.78,2022-11-25 22:00:00.000000,35,Transaction 26384,2022,11,25
3026298,200079,200243,2,3664.67,2023-12-31 15:00:00.000000,18,Transaction 26298,2023,12,31
3002651,200527,200924,1,4711.04,2022-05-05 15:00:00.000000,6,Transaction 2651,2022,5,5
3023289,200689,200156,1,1263.32,2020-09-03 09:00:00.000000,42,Transaction 23289,2020,9,3
3013153,201287,200851,1,1430.85,2022-09-16 06:00:00.000000,10,Transaction 13153,2022,9,16
3005593,200786,201213,3,3740.02,2020-11-03 09:00:00.000000,1,Transaction 5593,2020,11,3
3038760,200578,201036,2,2710.15,2020-08-24 22:00:00.000000,18,Transaction 38760,2020,8,24
3004463,201056,200706,1,699.57,2020-12-10 22:00:00.000000,36,Transaction 4463,2020,12,10
3022624,200974,201371,3,2555.55,2020-10-26 01:00:00.000000,40,Transaction 22624,2020,10,26
3044998,201546,201074,3,3589.89,2023-03-09 14:00:00.000000,5,Transaction 44998,2023,3,9
3035642,200491,200808,2,1767.69,2020-12-14 02:00:00.000000,20,Transaction 35642,2020,12,14
3048838,201636,201457,2,306.43,2022-12-31 17:00:00.000000,36,Transaction 48838,2022,12,31
3005973,201004,200462,4,4170.04,2023-05-07 18:00:00.000000,14,Transaction 5973,2023,5,7
3006266,200172,200188,2,2329.19,2021-10-17 01:00:00.000000,23,Transaction 6266,2021,10,17
3029695,200741,200462,1,1519.62,2022-02-16 14:00:00.000000,17,Transaction 29695,2022,2,16
3014310,200747,200873,3,4274.15,2021-05-24 15:00:00.000000,17,Transaction 14310,2021,5,24
3038994,201346,200163,4,1024.66,2020-05-11 21:00:00.000000,39,Transaction 38994,2020,5,11
3006953,201355,200616,1,3929.35,2021-10-29 13:00:00.000000,39,Transaction 6953,2021,10,29
3024327,200182,201070,3,3221.83,2020-10-02 01:00:00.000000,30,Transaction 24327,2020,10,2
3023231,200421,200813,3,630.13,2020-07-21 18:00:00.000000,6,Transaction 23231,2020,7,21
3010902,201351,200588,2,3884.32,2023-04-28 19:00:00.000000,39,Transaction 10902,2023,4,28
3030951,201311,200628,2,2985.05,2020-08-30 13:00:00.000000,40,Transaction 30951,2020,8,30
3041433,201079,200156,3,3145.6,2023-04-17 10:00:00.000000,32,Transaction 41433,2023,4,17
3017856,201120,201107,3,4366.75,2023-04-18 14:00:00.000000,39,Transaction 17856,2023,4,18
3032151,201061,201250,1,2876.0,2023-02-27 12:00:00.000000,5,Transaction 32151,2023,2,27
3041980,201000,201112,1,1931.64,2020-08-17 19:00:00.000000,44,Transaction 41980,2020,8,17
3007442,201289,200369,1,3258.14,2022-12-23 05:00:00.000000,4,Transaction 7442,2022,12,23
3039659,200031,200318,2,4153.95,2021-09-25 05:00:00.000000,8,Transaction 39659,2021,9,25
3006302,200475,200012,4,3994.55,2020-07-11 08:00:00.000000,13,Transaction 6302,2020,7,11
3037937,201571,200041,3,2397.77,2023-11-19 08:00:00.000000,45,Transaction 37937,2023,11,19
3041509,200869,200218,3,4814.03,2023-12-31 01:00:00.000000,48,Transaction 41509,2023,12,31
3030716,200186,200743,1,4138.45,2023-02-01 08:00:00.000000,49,Transaction 30716,2023,2,1
3005368,200907,200902,2,1981.53,2023-10-01 09:00:00.000000,19,Transaction 5368,2023,10,1
3031738,200426,201194,2,2902.91,2020-05-21 05:00:00.000000,7,Transaction 31738,2020,5,21
3025841,201556,201313,3,2327.0,2023-11-29 19:00:00.000000,14,Transaction 25841,2023,11,29
3011898,200120,201551,4,1489.35,2024-01-28 06:00:00.000000,27,Transaction 11898,2024,1,28
3007713,201202,200285,2,4818.85,2022-11-10 07:00:00.000000,9,Transaction 7713,2022,11,10
3021063,200234,200112,4,4701.56,2021-11-06 11:00:00.000000,30,Transaction 21063,2021,11,6
3010825,200925,200205,3,3232.47,2022-09-08 16:00:00.000000,14,Transaction 10825,2022,9,8
3032613,201477,200975,2,1500.7,2023-04-17 09:00:00.000000,46,Transaction 32613,2023,4,17
3027441,200111,200205,3,198.72,2021-05-23 10:00:00.000000,6,Transaction 27441,2021,5,23
3039080,200438,201364,3,4850.65,2020-11-15 01:00:00.000000,34,Transaction 39080,2020,11,15
3014680,200461,200776,2,4788.34,2022-01-25 00:00:00.000000,16,Transaction 14680,2022,1,25
3031920,201489,200691,2,4784.71,2020-03-20 11:00:00.000000,35,Transaction 31920,2020,3,20
3031352,201621,200075,3,1056.35,2020-06-14 22:00:00.000000,47,Transaction 31352,2020,6,14
3021019,200106,200318,2,2849.17,2020-11-13 02:00:00.000000,36,Transaction 21019,2020,11,13
3046681,201100,200131,3,3201.95,2024-01-13 04:00:00.000000,37,Transaction 46681,2024,1,13
3002216,201285,201510,1,3093.98,2021-08-17 10:00:00.000000,32,Transaction 2216,2021,8,17
3013949,201269,200287,2,4414.22,2022-08-05 09:00:00.000000,15,Transaction 13949,2022,8,5
3021204,200564,201607,1,2715.1,2021-04-29 03:00:00.000000,34,Transaction 21204,2021,4,29
3038232,201366,200713,1,3165.67,2021-10-08 17:00:00.000000,24,Transaction 38232,2021,10,8
3049423,200206,200035,2,3202.21,2020-07-16 12:00:00.000000,32,Transaction 49423,2020,7,16
3046539,200760,200189,1,4279.75,2023-02-16 05:00:00.000000,28,Transaction 46539,2023,2,16
3031437,200749,200265,1,3374.81,2022-06-14 16:00:00.000000,1,Transaction 31437,2022,6,14
3017066,200485,200702,3,4289.44,2022-01-25 00:00:00.000000,2,Transaction 17066,2022,1,25
3009816,200430,200013,4,154.17,2022-02-10 07:00:00.000000,47,Transaction 9816,2022,2,10
3048942,200968,201041,3,475.19,2023-06-09 15:00:00.000000,29,Transaction 48942,2023,6,9
3000296,200335,201107,2,535.78,2021-11-17 12:00:00.000000,26,Transaction 296,2021,11,17
3016671,200965,200110,1,647.31,2020-05-24 16:00:00.000000,47,Transaction 16671,2020,5,24
3018818,200928,200009,2,2233.04,2023-02-27 08:00:00.000000,7,Transaction 18818,2023,2,27
3013493,200678,201215,2,865.14,2022-05-16 09:00:00.000000,16,Transaction 13493,2022,5,16
3030831,200982,200979,3,616.21,2020-12-04 10:00:00.000000,16,Transaction 30831,2020,12,4
3026560,201027,200922,4,4025.89,2021-12-24 10:00:00.000000,7,Transaction 26560,2021,12,24
3006751,201362,200333,4,559.79,2023-04-28 05:00:00.000000,47,Transaction 6751,2023,4,28
3022918,200814,200358,1,4965.25,2022-02-06 13:00:00.000000,9,Transaction 22918,2022,2,6
3046412,201402,200643,2,3393.38,2022-01-17 19:00:00.000000,38,Transaction 46412,2022,1,17
3010943,201451,201413,2,1998.53,2022-12-21 04:00:00.000000,21,Transaction 10943,2022,12,21
3019982,200061,200212,2,2442.97,2020-03-17 02:00:00.000000,41,Transaction 19982,2020,3,17
3012222,201038,200883,4,2577.7,2022-01-05 19:00:00.000000,5,Transaction 12222,2022,1,5
3028564,200723,201432,3,3264.39,2021-02-21 00:00:00.000000,38,Transaction 28564,2021,2,21
3008043,201605,200763,2,3128.49,2021-09-21 11:00:00.000000,22,Transaction 8043,2021,9,21
3047871,201173,201252,1,1797.02,2022-01-16 20:00:00.000000,28,Transaction 47871,2022,1,16
3030610,201529,201097,4,4820.6,2023-05-27 08:00:00.000000,20,Transaction 30610,2023,5,27
3041927,200443,201209,1,1258.39,2023-09-14 16:00:00.000000,4,Transaction 41927,2023,9,14
3012000,200459,201433,1,1326.29,2023-02-28 02:00:00.000000,35,Transacton 12000,2023,2,28
3022280,200625,200247,1,4935.01,2021-11-05 04:00:00.000000,41,Transaction 22280,2021,11,5
3012420,200949,201020,4,3351.34,2023-02-17 09:00:00.000000,22,Transaction 12420,2023,2,17
3015930,201277,200974,3,3075.64,2022-02-24 01:00:00.000000,29,Transaction 15930,2022,2,24
3019157,200775,200613,2,1383.0,2023-04-22 18:00:00.000000,21,Transaction 19157,2023,4,22
3042495,200786,201382,4,1497.61,2020-04-26 10:00:00.000000,3,Transaction 42495,2020,4,26
3019292,200006,200082,2,1417.8,2022-11-24 06:00:00.000000,48,Transaction 19292,2022,11,24
3004941,200476,201496,1,4876.25,2021-03-15 03:00:00.000000,4,Transaction 4941,2021,3,15
3038927,200072,200327,4,3144.18,2022-04-20 08:00:00.000000,9,Transaction 38927,2022,4,20
3023647,200816,201308,4,3762.24,2023-09-23 23:00:00.000000,9,Transaction 23647,2023,9,23
3039337,201135,200653,1,1213.07,2020-04-23 05:00:00.000000,41,Transaction 39337,2020,4,23
3003042,200217,200350,3,3923.33,2020-06-09 00:00:00.000000,48,Transaction 3042,2020,6,9
3035250,201231,201531,3,4344.24,2021-08-08 04:00:00.000000,35,Transaction 35250,2021,8,8
3017092,201368,200917,3,529.9,2020-12-11 14:00:00.000000,50,Transaction 17092,2020,12,11
3024642,200249,200807,2,3303.46,2022-02-17 20:00:00.000000,32,Transaction 24642,2022,2,17
3005399,201531,201163,3,4487.38,2021-10-13 18:00:00.000000,29,Transaction 5399,2021,10,13
3018332,201362,200759,2,1166.43,2022-07-10 15:00:00.000000,35,Transaction 18332,2022,7,10
3036808,200109,200207,2,823.17,2024-01-29 06:00:00.000000,47,Transaction 36808,2024,1,29
3044853,201424,201233,1,839.37,2020-04-18 11:00:00.000000,44,Transaction 44853,2020,4,18
3040670,201060,200189,3,3584.3,2023-02-23 05:00:00.000000,46,Transaction 40670,2023,2,23
3035568,200795,201620,4,3287.17,2020-11-11 06:00:00.000000,41,Transaction 35568,2020,11,11
3040165,200843,200436,1,903.07,2024-01-02 16:00:00.000000,18,Transaction 40165,2024,1,2
3020204,201515,201650,1,949.75,2022-09-28 20:00:00.000000,40,Transaction 20204,2022,9,28
3013171,200109,201125,1,2483.2,2020-06-29 23:00:00.000000,50,Transaction 13171,2020,6,29
3002950,200043,200288,4,514.49,2022-11-29 00:00:00.000000,31,Transaction 2950,2022,11,29
3007280,201384,200963,2,1381.58,2020-03-18 21:00:00.000000,46,Transaction 7280,2020,3,18
3008631,200493,201552,3,4539.73,2022-01-25 00:00:00.000000,12,Transaction 8631,2022,1,25
3029395,200490,200947,1,4944.57,2020-05-30 09:00:00.000000,18,Transaction 29395,2020,5,30
3035427,200426,200222,2,427.97,2020-07-19 23:00:00.000000,11,Transaction 35427,2020,7,19
3011162,200963,200999,1,2405.94,2021-09-19 23:00:00.000000,25,Transaction 11162,2021,9,19
3040386,201123,200991,1,4370.58,2023-06-20 09:00:00.000000,40,Transaction 40386,2023,6,20
3024506,201528,200944,1,1511.26,2020-05-03 11:00:00.000000,30,Transaction 24506,2020,5,3
3013409,201433,200530,4,2254.24,2021-11-13 04:00:00.000000,25,Transaction 13409,2021,11,13
3039033,201569,200381,4,1402.98,2020-08-02 19:00:00.000000,7,Transaction 39033,2020,8,2
3004209,201196,200465,3,1477.62,2023-04-30 20:00:00.000000,1,Transaction 4209,2023,4,30
3016712,200912,200965,3,2794.59,2022-08-27 08:00:00.000000,37,Transaction 16712,2022,8,27
3017046,200884,200631,1,4264.87,2020-03-22 17:00:00.000000,50,Transaction 17046,2020,3,22
3021614,201229,200915,1,784.8,2020-12-09 02:00:00.000000,4,Transaction 21614,2020,12,9
3008556,201258,200522,1,1205.5,2020-12-02 22:00:00.000000,19,Transaction 8556,2020,12,2
3034697,200027,201605,1,2411.72,2021-03-16 13:00:00.000000,34,Transaction 34697,2021,3,16
3012286,200617,201528,2,40.98,2023-10-24 01:00:00.000000,27,Transaction 12286,2023,10,24
3032101,201614,201159,1,4166.8,2026-06-01 15:01:43.084879,1,Transaction 32101,2026,6,1
3025103,200774,200279,3,4565.41,2023-06-26 05:00:00.000000,21,Transaction 25103,2023,6,26
3014841,201343,200214,1,93.41,2022-06-01 18:00:00.000000,48,Transaction 4841,2022,6,1
3024677,200913,200398,4,66.97,2022-03-17 22:00:00.000000,20,Transaction 24677,2022,3,17
3011545,200645,200689,1,1590.5,2020-07-16 22:00:00.000000,41,Transaction 11545,2020,7,16
3016116,200152,200036,2,6.52,2021-07-27 11:00:00.000000,40,Transaction 16116,2021,7,27
3031815,200295,200307,4,2743.2,2023-07-13 18:00:00.000000,20,Transaction 31815,2023,7,13
3035356,200671,200512,3,1622.58,2022-08-23 08:00:00.000000,15,Transaction 35356,2022,8,23
3011544,201032,201605,2,2643.83,2020-06-29 19:00:00.000000,23,Transaction 11544,2020,6,29
3030289,201632,201037,3,903.47,2022-04-26 03:00:00.000000,19,Transaction 30289,2022,4,26
3016830,201514,201083,2,1851.63,2022-04-14 03:00:00.000000,9,Transaction 16830,2022,4,14
3019323,200947,200899,2,2079.4,2022-05-12 12:00:00.000000,27,Transaction 19323,2022,5,12
3041135,201179,200052,3,4664.02,2023-07-17 00:00:00.000000,21,Transaction 41135,2023,7,17
3002195,200487,201316,3,4008.68,2021-11-24 22:00:00.000000,6,Transaction 2195,2021,11,24
3003508,201012,200537,3,2256.07,2021-08-19 05:00:00.000000,37,Transaction 3508,2021,8,19
3037727,200062,200794,4,2686.52,2021-12-08 02:00:00.000000,2,Transaction 37727,2021,12,8
3042873,200000,200975,1,352.92,2020-04-22 00:00:00.000000,13,Transaction 42873,2020,4,22
3048528,201541,201480,2,3921.53,2020-08-02 17:00:00.000000,14,Transaction 48528,2020,8,2
3016571,201400,201518,1,2068.8,2022-02-06 23:00:00.000000,7,Transaction 16571,2022,2,6
3039341,200630,200456,1,3919.73,2020-05-01 16:00:00.000000,43,Transaction 39341,2020,5,1
3019408,200709,201539,3,2107.06,2023-03-05 14:00:00.000000,46,Transaction 19408,2023,3,5
3003943,201506,201164,1,1024.28,2020-09-11 09:00:00.000000,3,Transaction 3943,2020,9,11
3045794,200094,201108,2,3989.19,2020-02-10 13:00:00.000000,22,Transaction 45794,2020,2,10
3027218,201551,201528,1,4211.71,2020-06-21 13:00:00.000000,29,Transaction 27218,2020,6,21
3011505,201233,201604,1,3874.07,2020-09-29 04:00:00.000000,20,Transaction 11505,2020,9,29
3002102,201448,201211,1,2766.8,2022-07-02 05:00:00.000000,25,Transaction 2102,2022,7,2
3010824,200817,200830,4,4699.29,2023-11-18 16:00:00.000000,38,Transaction 10824,2023,11,18
3016739,200061,200578,3,3820.36,2023-07-03 07:00:00.000000,50,Transaction 16739,2023,7,3
3029314,200370,200723,3,244.57,2022-06-12 06:00:00.000000,43,Transaction 29314,2022,6,12
3003917,200294,200506,2,591.32,2023-03-25 16:00:00.000000,17,Transaction 3917,2023,3,25
3032765,200812,200118,2,382.62,2022-12-06 05:00:00.000000,29,Transaction 32765,2022,12,6
3011555,200715,200958,2,186.09,2022-10-06 07:00:00.000000,42,Transaction 11555,2022,10,6
3003858,200022,200002,1,2188.67,2023-05-29 18:00:00.000000,22,Transaction 3858,2023,5,29
3026961,201052,200827,2,2288.48,2020-11-30 09:00:00.000000,34,Transaction 26961,2020,11,30
3016139,201638,200427,1,4912.0,2023-04-07 04:00:00.000000,48,Transaction 16139,2023,4,7
3043072,200949,200289,2,1640.59,2021-01-21 17:00:00.000000,1,Transaction 43072,2021,1,21
3029055,200284,200043,3,1196.52,2022-03-06 08:00:00.000000,1,Transaction 29055,2022,3,6
3011288,201562,200218,4,3821.85,2020-06-08 07:00:00.000000,28,Transaction 11288,2020,6,8
3007714,201118,201029,2,3231.04,2021-12-25 07:00:00.000000,22,Transaction 7714,2021,12,25
3016073,201336,201237,2,781.38,2020-08-02 07:00:00.000000,32,Transaction 16073,2020,8,2
3029212,200718,200704,1,3247.6,2022-06-20 10:00:00.000000,19,Transaction 29212,2022,6,20
3042497,200836,200657,1,918.21,2020-08-05 04:00:00.000000,5,Transaction 42497,2020,8,5
3016236,201535,201364,3,3404.24,2022-07-09 20:00:00.000000,41,Transaction 16236,2022,7,9
3023649,201122,200712,2,1482.73,2022-03-04 03:00:00.000000,5,Transaction 23649,2022,3,4
3032464,200276,201405,4,3766.18,2021-04-11 14:00:00.000000,32,Transaction 32464,2021,4,11
3030196,200953,201270,2,2959.12,2021-12-10 03:00:00.000000,44,Transaction 30196,2021,12,10
3024780,201432,200724,1,2299.56,2023-02-11 17:00:00.000000,5,Transaction 24780,2023,2,11
3013806,200236,201456,2,4384.59,2021-03-08 19:00:00.000000,11,Transaction 13806,2021,3,8
3047637,201533,200632,2,4938.49,2023-02-22 22:00:00.000000,18,Transaction 47637,2023,2,22
3041695,201387,201408,3,1279.54,2022-04-28 18:00:00.000000,45,Transaction 41695,2022,4,28
3010899,201098,200159,4,1635.3,2022-03-19 13:00:00.000000,31,Transaction 10899,2022,3,19
3011102,201585,201393,2,1305.65,2023-10-02 17:00:00.000000,9,Transaction 11102,2023,10,2
3030476,201595,201374,4,4368.6,2021-08-24 19:00:00.000000,9,Transaction 30476,2021,8,24
3031391,201271,201032,1,2042.66,2021-09-13 17:00:00.000000,19,Transaction 31391,2021,9,13
3030156,201427,200571,3,4979.28,2022-12-31 17:00:00.000000,6,Transaction 30156,2022,12,31
3040400,200420,200483,3,4611.74,2023-01-27 03:00:00.000000,36,Transaction 40400,2023,1,27
3015067,200844,201171,1,3084.11,2020-06-18 07:00:00.000000,44,Transaction 15067,2020,6,18
3026799,201269,201172,3,62.27,2020-07-19 12:00:00.000000,35,Transaction 26799,2020,7,19
3025223,200336,200940,3,461.31,2024-02-02 23:00:00.000000,41,Transaction 25223,2024,2,2
3035834,201471,201488,1,494.98,2022-01-25 00:00:00.000000,41,Transaction 35834,2022,1,25
3046934,200012,201421,3,434.44,2021-10-29 07:00:00.000000,15,Transaction 46934,2021,10,29
3039962,201460,201221,1,506.05,2020-06-16 18:00:00.000000,12,Transaction 3992,2020,6,16
3005543,200364,201099,2,695.73,2020-03-10 09:00:00.000000,39,Transaction 5543,2020,3,10
3041703,200518,201155,2,4990.39,2020-04-03 23:00:00.000000,5,Transaction 41703,2020,4,3
3020379,200807,201517,1,3920.5,2023-04-01 00:00:00.000000,24,Transaction 20379,2023,4,1
3023261,200530,200872,3,2109.72,2022-01-08 22:00:00.000000,13,Transaction 23261,2022,1,8
3018930,201459,201485,1,2187.27,2021-10-16 02:00:00.000000,28,Transaction 18930,2021,10,16
3036096,200870,200646,1,928.86,2021-05-20 14:00:00.000000,42,Transaction 36096,2021,5,20
3007985,200425,201569,3,1655.42,2020-12-02 23:00:00.000000,42,Transaction 7985,2020,12,2
3023728,200714,200492,4,3811.07,2022-09-03 16:00:00.000000,2,Transaction 23728,2022,9,3
3044332,201507,200834,1,474.51,2022-04-06 03:00:00.000000,44,Transaction 44332,2022,4,6
3023757,200012,200358,3,183.92,2022-11-05 18:00:00.000000,15,Transaction 23757,2022,11,5
3034414,201626,201378,3,3649.44,2023-07-31 17:00:00.000000,42,Transaction 34414,2023,7,31
3031433,201624,200185,3,1435.69,2023-01-01 04:00:00.000000,38,Transaction 31433,2023,1,1
3005168,200213,200605,2,1396.85,2023-04-02 07:00:00.000000,19,Transaction 5168,2023,4,2
3004520,201126,200885,1,836.33,2021-03-31 07:00:00.000000,44,Transaction 4520,2021,3,31
3017768,200139,201050,3,2170.23,2026-06-19 15:01:43.084879,12,Transaction 17768,2026,6,19
3027954,201211,201392,3,3817.59,2022-03-13 02:00:00.000000,19,Transaction 27954,2022,3,13
3007496,200839,201286,3,826.81,2022-02-05 06:00:00.000000,22,Transaction 7496,2022,2,5
3021784,200584,201173,4,2606.18,2020-03-10 22:00:00.000000,44,Transaction 21784,2020,3,10
3015565,201013,200781,2,3469.68,2022-01-05 15:00:00.000000,15,Transaction 15565,2022,1,5
3024541,200851,201501,3,3921.11,2022-05-16 19:00:00.000000,23,Transaction 24541,2022,5,16
3009495,201279,200608,1,1313.73,2023-10-14 17:00:00.000000,18,Transaction 9495,2023,10,14
3019021,201525,201620,1,1445.83,2023-11-27 07:00:00.000000,29,Transaction 19021,2023,11,27
3008364,201232,200862,1,3509.93,2022-01-01 06:00:00.000000,36,Transaction 8364,2022,1,1
3043552,200634,201478,1,2722.96,2020-01-01 18:00:00.000000,15,Transaction 43552,2020,1,1
3041401,200433,200536,3,4522.32,2023-05-07 04:00:00.000000,42,Transaction 41401,2023,5,7
3011990,200217,200445,2,4933.87,2022-08-22 09:00:00.000000,30,Transaction 11990,2022,8,22
3020409,200118,200678,1,4196.64,2020-11-01 23:00:00.000000,6,Transaction 20409,2020,11,1
3016279,200279,201229,3,576.05,2022-09-26 12:00:00.000000,21,Transaction 16279,2022,9,26
3001468,200657,200012,1,1321.4,2020-09-14 16:00:00.000000,49,Transaction 1468,2020,9,14
3015082,200787,200621,2,4680.67,2020-04-17 09:00:00.000000,14,Transaction 15082,2020,4,17
3024853,201126,200831,1,1016.87,2022-03-07 05:00:00.000000,1,Transaction 24853,2022,3,7
3007211,200660,201343,4,1183.51,2021-08-06 10:00:00.000000,17,Transaction 7211,2021,8,6
3033619,201285,201276,2,2031.63,2022-10-21 02:00:00.000000,44,Transaction 33619,2022,10,21
3007373,200382,201147,2,2800.18,2021-09-22 01:00:00.000000,8,Transaction 7373,2021,9,22
